DataSet,Algorithm,Corrects(%),[P]T+,[I]T+,[N]T+,[P]T-,[I]T-,[N]T-
VALE5(8),Naive Bayes,43.53403141361257,0.2631305252210088,0.09523809523809523,0.6215633423180593,0.7337901950448076,0.8742721016410799,0.4010178117048346
VALE5(8),Naive Bayes,43.92670157068063,0.25637025481019243,0.11904761904761904,0.6361185983827493,0.7485503426462836,0.8771836950767602,0.3888040712468193
VALE5(8),Naive Bayes,43.42931937172775,0.25689027561102445,0.11904761904761904,0.6253369272237197,0.7406431207169215,0.8750661725780836,0.39083969465648855
VALE5(8),Naive Bayes,43.19371727748691,0.2589703588143526,0.11904761904761904,0.6183288409703505,0.7306273062730627,0.8769190047644256,0.39236641221374047
VALE5(8),Naive Bayes,43.481675392670155,0.2438897555902236,0.09523809523809523,0.6404312668463612,0.7480231945176594,0.8782424563260984,0.3786259541984733
VALE5(8),Naive Bayes,43.21989528795812,0.23556942277691106,0.09523809523809523,0.6436657681940701,0.7543489720611491,0.8763896241397565,0.3709923664122137
VALE5(8),Naive Bayes,43.90052356020942,0.25689027561102445,0.11904761904761904,0.6350404312668464,0.7411702688455456,0.8779777660137639,0.3938931297709924
VALE5(8),Naive Bayes,43.19371727748691,0.24180967238689546,0.09523809523809523,0.6366576819407008,0.7459146020031628,0.8763896241397565,0.3786259541984733
VALE5(8),Naive Bayes,43.246073298429316,0.24960998439937598,0.07142857142857142,0.630188679245283,0.7311544544016869,0.8832715722604553,0.3806615776081425
VALE5(8),Naive Bayes,42.82722513089005,0.25585023400936036,0.11904761904761904,0.6140161725067386,0.7274644175013179,0.8740074113287454,0.3938931297709924
VALE5(8),Naive Bayes,43.69109947643979,0.250130005200208,0.09523809523809523,0.6382749326145553,0.7480231945176594,0.878507146638433,0.3821882951653944
VALE5(8),Naive Bayes,43.66492146596859,0.25117004680187205,0.11904761904761904,0.6361185983827493,0.7448603057459146,0.8782424563260984,0.3852417302798982
VALE5(8),Naive Bayes,42.95811518324607,0.24180967238689546,0.11904761904761904,0.631266846361186,0.7422245651027939,0.8774483853890948,0.3755725190839695
VALE5(8),Naive Bayes,43.29842931937173,0.2542901716068643,0.11904761904761904,0.6253369272237197,0.7364259356879284,0.8755955532027527,0.39134860050890585
VALE5(8),Naive Bayes,43.03664921465968,0.24024960998439937,0.11904761904761904,0.6345013477088949,0.7474960463890353,0.8740074113287454,0.3786259541984733
VALE5(8),Naive Bayes,42.59162303664922,0.26625065002600107,0.11904761904761904,0.5983827493261455,0.7100685292567211,0.8763896241397565,0.4015267175572519
VALE5(8),Naive Bayes,42.931937172774866,0.24076963078523142,0.11904761904761904,0.6318059299191374,0.7395888244596732,0.8766543144520911,0.3791348600508906
VALE5(8),Naive Bayes,43.324607329842934,0.2516900676027041,0.11904761904761904,0.6285714285714286,0.739061676331049,0.8782424563260984,0.3842239185750636
VALE5(8),Naive Bayes,43.27225130890052,0.2579303172126885,0.047619047619047616,0.6226415094339622,0.7295730100158144,0.8795659078877713,0.38982188295165393
VALE5(8),Naive Bayes,42.59162303664922,0.24648985959438377,0.11904761904761904,0.6188679245283019,0.727991565629942,0.8774483853890948,0.3821882951653944
VALE5(8),Naive Bayes,43.56020942408377,0.24960998439937598,0.11904761904761904,0.6355795148247978,0.746441750131787,0.8771836950767602,0.3837150127226463
VALE5(8),Naive Bayes,43.56020942408377,0.24804992199687986,0.09523809523809523,0.6377358490566037,0.7522403795466526,0.8777130757014293,0.37709923664122136
VALE5(8),Naive Bayes,43.03664921465968,0.2579303172126885,0.09523809523809523,0.6167115902964959,0.727991565629942,0.8758602435150874,0.3938931297709924
VALE5(8),Naive Bayes,43.82198952879581,0.26053042121684866,0.11904761904761904,0.6296495956873316,0.7406431207169215,0.8753308628904182,0.3979643765903308
VALE5(8),Naive Bayes,43.717277486910994,0.24700988039521582,0.11904761904761904,0.6415094339622641,0.7543489720611491,0.876124933827422,0.3811704834605598
VALE5(8),Naive Bayes,44.3717277486911,0.2626105044201768,0.11904761904761904,0.6388140161725068,0.7438060094886663,0.8808893594494441,0.39491094147582695
VALE5(8),Naive Bayes,43.58638743455497,0.2485699427977119,0.11904761904761904,0.6371967654986523,0.7469688982604111,0.8745367919534145,0.3888040712468193
VALE5(8),Naive Bayes,43.66492146596859,0.2485699427977119,0.11904761904761904,0.6388140161725068,0.7511860832894043,0.8758602435150874,0.3837150127226463
VALE5(8),Naive Bayes,42.87958115183246,0.25377015080603227,0.11904761904761904,0.6172506738544474,0.731681602530311,0.876124933827422,0.38676844783715014
VALE5(8),Naive Bayes,43.324607329842934,0.24804992199687986,0.07142857142857142,0.633423180592992,0.7401159725882973,0.8779777660137639,0.3837150127226463
VALE5(8),Naive Bayes,43.167539267015705,0.2423296931877275,0.09523809523809523,0.6355795148247978,0.7480231945176594,0.8774483853890948,0.37404580152671757
VALE5(9),J48 Unpruned,48.25870646766169,0.5171696149843913,0.0,0.45768194070080864,0.46389035318924615,0.9936457505957109,0.5239307535641547
VALE5(9),J48 Unpruned,49.41084053417125,0.5306971904266389,0.0,0.4673854447439353,0.4739061676331049,0.9962933545141647,0.5315682281059063
VALE5(9),J48 Unpruned,47.237496726891855,0.5098855359001041,0.023809523809523808,0.44366576819407005,0.4496573537163943,0.995763833730474,0.5137474541751528
VALE5(9),J48 Unpruned,47.4993453783713,0.5057232049947971,0.0,0.45390835579514827,0.4591460200316289,0.9976171564733916,0.5061099796334012
VALE5(9),J48 Unpruned,47.001832940560355,0.5010405827263268,0.0,0.4485175202156334,0.4554559831312599,0.9954990733386285,0.5040733197556008
VALE5(9),J48 Unpruned,48.49437025399319,0.5145681581685744,0.0,0.4652291105121294,0.47127042698998417,0.9960285941223193,0.5168024439918534
VALE5(9),J48 Unpruned,47.83974862529458,0.5031217481789803,0.0,0.4636118598382749,0.4702161307327359,0.9947047921630924,0.5076374745417516
VALE5(9),J48 Unpruned,48.73003404032469,0.5265348595213319,0.0,0.45768194070080864,0.4665260938323669,0.9947047921630924,0.5285132382892057
VALE5(9),J48 Unpruned,47.83974862529458,0.508324661810614,0.0,0.4582210242587601,0.46178176067474963,0.9973523960815462,0.5106924643584522
VALE5(9),J48 Unpruned,49.04425242210002,0.5135275754422477,0.0,0.4776280323450135,0.48286768581971534,0.9960285941223193,0.5162932790224033
VALE5(9),J48 Unpruned,48.153967007069916,0.5031217481789803,0.0,0.47008086253369274,0.4797047970479705,0.9936457505957109,0.5066191446028513
VALE5(9),J48 Unpruned,48.23252160251375,0.5166493236212278,0.0,0.45768194070080864,0.4623089088033738,0.9965581149060101,0.5193482688391039
VALE5(9),J48 Unpruned,48.80858863576852,0.5254942767950052,0.0,0.46037735849056605,0.46758039008961516,0.9952343129467831,0.5280040733197556
VALE5(9),J48 Unpruned,48.46818538884525,0.5197710718002081,0.0,0.4592991913746631,0.46389035318924615,0.9968228752978554,0.5218940936863544
VALE5(9),J48 Unpruned,48.80858863576852,0.5202913631633714,0.0,0.46576819407008085,0.4691618344754876,0.995763833730474,0.5254582484725051
VALE5(9),J48 Unpruned,48.54673998428908,0.5234131113423517,0.0,0.45714285714285713,0.46072746441750134,0.9962933545141647,0.5274949083503055
VALE5(9),J48 Unpruned,47.99685781618225,0.5338189386056191,0.0,0.4350404312668464,0.43911439114391143,0.9965581149060101,0.5371690427698574
VALE5(9),J48 Unpruned,48.49437025399319,0.5005202913631633,0.0,0.4797843665768194,0.48655772272008435,0.997881916865237,0.4984725050916497
VALE5(9),J48 Unpruned,48.651479444880856,0.5192507804370448,0.047619047619047616,0.462533692722372,0.4702161307327359,0.9973523960815462,0.5183299389002036
VALE5(9),J48 Unpruned,49.72505891594658,0.5192507804370448,0.0,0.4857142857142857,0.49130205587770165,0.9962933545141647,0.5208757637474541
VALE5(9),J48 Unpruned,48.6776643100288,0.5088449531737773,0.0,0.47493261455525604,0.47706905640484976,0.9960285941223193,0.5147657841140529
VALE5(9),J48 Unpruned,48.6776643100288,0.5145681581685744,0.0,0.46900269541778977,0.47601476014760147,0.9952343129467831,0.5173116089613035
VALE5(9),J48 Unpruned,49.096622152395916,0.5260145681581686,0.0,0.46576819407008085,0.4728518713758566,0.9968228752978554,0.5254582484725051
VALE5(9),J48 Unpruned,47.682639434406916,0.5166493236212278,0.0,0.4463611859838275,0.4533473906167633,0.9939105109875562,0.5224032586558045
VALE5(9),J48 Unpruned,47.9706729510343,0.5057232049947971,0.0,0.4636118598382749,0.4691618344754876,0.9949695525549378,0.5106924643584522
VALE5(9),J48 Unpruned,47.89211835559047,0.5067637877211238,0.0,0.4609164420485175,0.4681075382182393,0.995763833730474,0.5086558044806517
VALE5(9),J48 Unpruned,47.99685781618225,0.5244536940686785,0.0,0.444743935309973,0.4528202424881392,0.9949695525549378,0.5269857433808554
VALE5(9),J48 Unpruned,47.99685781618225,0.5026014568158168,0.0,0.4673854447439353,0.4728518713758566,0.9954990733386285,0.5066191446028513
VALE5(9),J48 Unpruned,48.54673998428908,0.5176899063475546,0.0,0.46307277628032345,0.4665260938323669,0.995763833730474,0.5229124236252546
VALE5(9),J48 Unpruned,48.153967007069916,0.5067637877211238,0.0,0.46630727762803237,0.4739061676331049,0.9952343129467831,0.5091649694501018
VALE5(9),J48 Unpruned,48.36344592825347,0.5072840790842872,0.0,0.47008086253369274,0.4749604638903532,0.9965581149060101,0.5096741344195519
VALE5(9),J48 Unpruned,47.52553024351925,0.5104058272632674,0.0,0.4495956873315364,0.45703742751713233,0.9970876356897008,0.5096741344195519
VALE5(9),J48 Unpruned,48.70384917517675,0.522372528616025,0.0,0.461455525606469,0.4681075382182393,0.9952343129467831,0.5254582484725051
VALE5(9),J48 Unpruned,48.59910971458497,0.5104058272632674,0.0,0.4716981132075472,0.47601476014760147,0.9952343129467831,0.5157841140529531
VALE5(9),J48 Unpruned,48.57292484943702,0.5260145681581686,0.0,0.45498652291105124,0.4623089088033738,0.995763833730474,0.5274949083503055
VALE5(9),J48,48.46818538884525,0.5301768990634755,0.0,0.4485175202156334,0.45123879810226675,0.997881916865237,0.5320773930753564
VALE5(9),J48,48.70384917517675,0.522372528616025,0.023809523809523808,0.4609164420485175,0.46072746441750134,0.9992057188244639,0.524949083503055
VALE5(9),J48,49.54176485991097,0.540582726326743,0.0,0.45983827493261453,0.46178176067474963,0.9984114376489277,0.5417515274949084
VALE5(9),J48,48.860958366064416,0.5374609781477627,0.0,0.4490566037735849,0.4496573537163943,0.9986761980407731,0.539714867617108
VALE5(9),J48,48.180151872217856,0.5135275754422477,0.0,0.45983827493261453,0.46178176067474963,0.9962933545141647,0.5193482688391039
VALE5(9),J48,48.6776643100288,0.5213319458896982,0.0,0.4619946091644205,0.4623089088033738,0.9981466772570824,0.524949083503055
VALE5(9),J48,49.17517674783975,0.5291363163371487,0.0,0.4641509433962264,0.46494464944649444,0.9986761980407731,0.5310590631364562
VALE5(9),J48,49.1489918826918,0.5286160249739854,0.0,0.4641509433962264,0.4654717975751186,0.9989409584326184,0.5295315682281059
VALE5(9),J48,48.887143231212356,0.5192507804370448,0.0,0.46846361185983826,0.47074327886136,0.997881916865237,0.5213849287169042
VALE5(9),J48,48.78240377062058,0.54630593132154,0.0,0.43827493261455525,0.4401686874011597,0.9981466772570824,0.5483706720977597
VALE5(9),J48,49.30610107357947,0.5353798126951093,0.0,0.46037735849056605,0.463363205060622,0.9994704792163093,0.5336048879837068
VALE5(9),J48,49.51557999476303,0.5270551508844953,0.0,0.4733153638814016,0.47706905640484976,0.9981466772570824,0.5269857433808554
VALE5(9),J48,48.887143231212356,0.5187304890738814,0.0,0.46900269541778977,0.4739061676331049,0.9973523960815462,0.5193482688391039
VALE5(9),J48,47.99685781618225,0.5176899063475546,0.0,0.4517520215633423,0.45492883500263576,0.9989409584326184,0.5173116089613035
VALE5(9),J48,50.17020162346164,0.5249739854318418,0.0,0.4889487870619946,0.4897206114918292,0.9984114376489277,0.5269857433808554
VALE5(9),J48,48.153967007069916,0.5265348595213319,0.0,0.445822102425876,0.4470216130732736,0.997881916865237,0.530040733197556
VALE5(9),J48,48.887143231212356,0.5244536940686785,0.0,0.46307277628032345,0.4628360569319979,0.9984114376489277,0.5280040733197556
VALE5(9),J48,49.88216810683425,0.5286160249739854,0.0,0.47924528301886793,0.4823405376910912,0.997881916865237,0.5295315682281059
VALE5(9),J48,47.944488085886356,0.5072840790842872,0.0,0.461455525606469,0.46758039008961516,0.9968228752978554,0.5081466395112016
VALE5(9),J48,49.41084053417125,0.5234131113423517,0.0,0.47493261455525604,0.4765419082762256,0.9986761980407731,0.5244399185336049
VALE5(9),J48,48.93951296150825,0.5234131113423517,0.0,0.4652291105121294,0.47127042698998417,0.9976171564733916,0.5224032586558045
VALE5(9),J48,48.93951296150825,0.5254942767950052,0.0,0.46307277628032345,0.46494464944649444,0.9973523960815462,0.5290224032586558
VALE5(9),J48,49.82979837653836,0.5369406867845994,0.0,0.46954177897574123,0.47127042698998417,0.9986761980407731,0.5376782077393075
VALE5(9),J48,48.389630793401416,0.5109261186264308,0.0,0.4668463611859838,0.46758039008961516,0.9976171564733916,0.515274949083503
VALE5(9),J48,48.756218905472636,0.5291363163371487,0.0,0.4555256064690027,0.45598313125988404,0.9981466772570824,0.5325865580448065
VALE5(9),J48,49.332285938727416,0.5447450572320499,0.0,0.45121293800539086,0.4575645756457565,0.9970876356897008,0.5442973523421588
VALE5(9),J48,49.27991620843153,0.5437044745057232,0.0,0.45121293800539086,0.45123879810226675,0.997881916865237,0.5478615071283096
VALE5(9),J48,49.1489918826918,0.5005202913631633,0.0,0.49326145552560646,0.4934106483921982,0.997881916865237,0.504582484725051
VALE5(9),J48,49.51557999476303,0.5260145681581686,0.0,0.4743935309973046,0.47443331576172904,0.997881916865237,0.530040733197556
VALE5(9),J48,49.07043728724797,0.5431841831425598,0.0,0.4474393530997305,0.44913020558777017,0.9984114376489277,0.544806517311609
VALE5(9),J48,49.25373134328358,0.5265348595213319,0.0,0.46846361185983826,0.47127042698998417,0.9976171564733916,0.5285132382892057
VALE5(9),J48,49.75124378109453,0.5426638917793964,0.0,0.4619946091644205,0.4654717975751186,0.997881916865237,0.5432790224032586
VALE5(9),J48,48.59910971458497,0.49323621227887615,0.0,0.4894878706199461,0.49024775962045336,0.9984114376489277,0.4959266802443992
VALE5(9),J48,48.756218905472636,0.5161290322580645,0.0,0.46900269541778977,0.46968898260411174,0.9989409584326184,0.5178207739307535
VALE5(9),J48,49.6726891856507,0.536420395421436,0.0,0.4668463611859838,0.4691618344754876,0.9986761980407731,0.5366598778004074
VALE5(9),Random Forest,49.12280701754386,0.5145681581685744,0.0,0.47816711590296496,0.47812335266209804,0.9989409584326184,0.5168024439918534
VALE5(9),Random Forest,49.27991620843153,0.5275754422476587,0.0,0.4679245283018868,0.4681075382182393,0.9986761980407731,0.530040733197556
VALE5(9),Random Forest,48.31107619795758,0.5130072840790842,0.0,0.46307277628032345,0.46389035318924615,0.9994704792163093,0.5137474541751528
VALE5(9),Random Forest,49.332285938727416,0.5228928199791884,0.0,0.4738544474393531,0.4739061676331049,0.9994704792163093,0.5239307535641547
VALE5(9),Random Forest,48.625294579732916,0.5228928199791884,0.0,0.4592991913746631,0.46178176067474963,0.9984114376489277,0.5239307535641547
VALE5(9),Random Forest,48.80858863576852,0.5218522372528616,0.0,0.4641509433962264,0.4665260938323669,0.9986761980407731,0.5224032586558045
VALE5(9),Random Forest,49.30610107357947,0.5296566077003122,0.0,0.46630727762803237,0.46968898260411174,0.9981466772570824,0.530040733197556
VALE5(9),Random Forest,48.2063367373658,0.5104058272632674,0.0,0.4636118598382749,0.467053241960991,0.9986761980407731,0.5101832993890021
VALE5(9),Random Forest,48.651479444880856,0.522372528616025,0.0,0.46037735849056605,0.46389035318924615,0.9989409584326184,0.5213849287169042
VALE5(9),Random Forest,48.83477350091647,0.5202913631633714,0.0,0.46630727762803237,0.46968898260411174,0.997881916865237,0.5213849287169042
VALE5(9),Random Forest,48.70384917517675,0.5098855359001041,0.0,0.4743935309973046,0.4739061676331049,0.9994704792163093,0.5117107942973523
VALE5(9),Random Forest,48.991882691804136,0.5286160249739854,0.0,0.4609164420485175,0.46599894570374273,0.9986761980407731,0.5264765784114053
VALE5(9),Random Forest,48.78240377062058,0.5218522372528616,0.0,0.4636118598382749,0.467053241960991,0.9986761980407731,0.5213849287169042
VALE5(9),Random Forest,49.332285938727416,0.5213319458896982,0.0,0.47547169811320755,0.47601476014760147,0.9984114376489277,0.5239307535641547
VALE5(9),Random Forest,48.651479444880856,0.5197710718002081,0.0,0.46307277628032345,0.463363205060622,0.9989409584326184,0.5218940936863544
VALE5(9),Random Forest,47.76119402985075,0.5052029136316337,0.0,0.45983827493261453,0.46072746441750134,0.9986761980407731,0.5076374745417516
VALE5(9),Random Forest,48.2063367373658,0.5093652445369407,0.0,0.4646900269541779,0.4665260938323669,0.9986761980407731,0.5106924643584522
VALE5(9),Random Forest,47.577899973815136,0.5135275754422477,0.0,0.4474393530997305,0.44913020558777017,0.9986761980407731,0.515274949083503
VALE5(9),Random Forest,48.73003404032469,0.5135275754422477,0.0,0.47115902964959566,0.4728518713758566,0.9992057188244639,0.5137474541751528
VALE5(9),Random Forest,49.17517674783975,0.5218522372528616,0.0,0.4716981132075472,0.47337901950448075,0.9986761980407731,0.5229124236252546
VALE5(9),Random Forest,47.9706729510343,0.5161290322580645,0.0,0.4528301886792453,0.4554559831312599,0.9984114376489277,0.5173116089613035
VALE5(9),Random Forest,49.227546478135636,0.5270551508844953,0.0,0.4673854447439353,0.4702161307327359,0.9986761980407731,0.5269857433808554
VALE5(9),Random Forest,48.33726106310552,0.5093652445369407,0.0,0.4673854447439353,0.46863468634686345,0.9986761980407731,0.5112016293279023
VALE5(9),Random Forest,48.80858863576852,0.5239334027055151,0.0,0.4619946091644205,0.4623089088033738,0.9989409584326184,0.5259674134419552
VALE5(9),Random Forest,48.2063367373658,0.5150884495317378,0.0,0.4587601078167116,0.46178176067474963,0.9986761980407731,0.515274949083503
VALE5(9),Random Forest,47.944488085886356,0.5187304890738814,0.0,0.4495956873315364,0.4528202424881392,0.9984114376489277,0.5193482688391039
VALE5(9),Random Forest,48.25870646766169,0.508324661810614,0.0,0.4668463611859838,0.4691618344754876,0.9984114376489277,0.5096741344195519
VALE5(9),Random Forest,48.389630793401416,0.514047866805411,0.0,0.4636118598382749,0.4628360569319979,0.9992057188244639,0.5168024439918534
VALE5(9),Random Forest,48.31107619795758,0.5161290322580645,0.0,0.45983827493261453,0.4628360569319979,0.9989409584326184,0.5157841140529531
VALE5(9),Random Forest,48.153967007069916,0.5124869927159209,0.0,0.46037735849056605,0.4612546125461255,0.9994704792163093,0.5132382892057027
VALE5(9),Random Forest,49.3846556690233,0.5275754422476587,0.0,0.47008086253369274,0.4728518713758566,0.9986761980407731,0.5274949083503055
VALE5(9),Random Forest,48.49437025399319,0.5150884495317378,0.0,0.4646900269541779,0.46863468634686345,0.9984114376489277,0.5147657841140529
VALE5(9),Random Forest,48.860958366064416,0.5104058272632674,0.0,0.477088948787062,0.47706905640484976,0.9997352396081546,0.5112016293279023
VALE5(9),Random Forest,49.48939512961508,0.5275754422476587,0.0,0.47223719676549863,0.4739061676331049,0.9992057188244639,0.5274949083503055
VALE5(9),Random Forest,48.02304268133019,0.5213319458896982,0.0,0.4485175202156334,0.45492883500263576,0.9973523960815462,0.5208757637474541
VALE5(9),Naive Bayes,44.04294317884263,0.1919875130072841,0.09523809523809523,0.7056603773584905,0.8044280442804428,0.891977760127085,0.3085539714867617
VALE5(9),Naive Bayes,44.35716156061796,0.20551508844953173,0.11904761904761904,0.6975741239892184,0.8012651555086979,0.8895949166004765,0.32230142566191444
VALE5(9),Naive Bayes,43.99057344854674,0.1878251821019771,0.09523809523809523,0.7088948787061995,0.8144438587243016,0.8895949166004765,0.3024439918533605
VALE5(9),Naive Bayes,44.069128043990574,0.20343392299687826,0.09523809523809523,0.6943396226415094,0.7986294148655773,0.8917129997352397,0.315173116089613
VALE5(9),Naive Bayes,44.173867504582354,0.19406867845993755,0.09523809523809523,0.706199460916442,0.8107538218239325,0.8890653958167858,0.3105906313645621
VALE5(9),Naive Bayes,43.85964912280702,0.1935483870967742,0.11904761904761904,0.6997304582210243,0.8007380073800738,0.8903891977760127,0.31160896130346233
VALE5(9),Naive Bayes,43.67635506677141,0.20291363163371487,0.07142857142857142,0.6873315363881402,0.790195044807591,0.8903891977760127,0.3182281059063136
VALE5(9),Naive Bayes,43.80727939251113,0.1805411030176899,0.11904761904761904,0.7121293800539084,0.8176067474960463,0.8877415938575589,0.29938900203665986
VALE5(9),Naive Bayes,43.88583398795496,0.1914672216441207,0.14285714285714285,0.7018867924528301,0.8060094886663153,0.8901244373841674,0.3075356415478615
VALE5(9),Naive Bayes,44.35716156061796,0.20343392299687826,0.14285714285714285,0.6991913746630728,0.8054823405376911,0.8906539581678581,0.31619144602851323
VALE5(9),Naive Bayes,44.09531290913852,0.19094693028095733,0.14285714285714285,0.7067385444743935,0.8091723774380601,0.8909187185597035,0.3070264765784114
VALE5(9),Naive Bayes,44.200052369730294,0.20863683662851196,0.11904761904761904,0.6911051212938005,0.7891407485503427,0.8943606036536934,0.32179226069246436
VALE5(9),Naive Bayes,43.99057344854674,0.18262226847034338,0.14285714285714285,0.7132075471698113,0.8212967843964154,0.8866825522901773,0.3014256619144603
VALE5(9),Naive Bayes,44.27860696517413,0.20343392299687826,0.11904761904761904,0.6981132075471698,0.797575118608329,0.8925072809107758,0.31873727087576376
VALE5(9),Naive Bayes,43.91201885310291,0.20135275754422477,0.14285714285714285,0.6921832884097036,0.8023194517659462,0.8856235107227959,0.32026476578411406
VALE5(9),Naive Bayes,43.99057344854674,0.22632674297606659,0.09523809523809523,0.6690026954177898,0.7712177121771218,0.891977760127085,0.3396130346232179
VALE5(9),Naive Bayes,44.82848913328096,0.20499479708636836,0.14285714285714285,0.7072776280323451,0.8133895624670533,0.8893301562086312,0.32026476578411406
VALE5(9),Naive Bayes,44.173867504582354,0.1935483870967742,0.09523809523809523,0.7067385444743935,0.8112809699525567,0.8903891977760127,0.3075356415478615
VALE5(9),Naive Bayes,44.35716156061796,0.19406867845993755,0.14285714285714285,0.7088948787061995,0.8128624143384291,0.8914482393433942,0.3075356415478615
VALE5(9),Naive Bayes,43.41450641529196,0.19667013527575442,0.09523809523809523,0.6878706199460917,0.7854507116499736,0.8927720413026211,0.31313645621181263
VALE5(9),Naive Bayes,44.409531290913854,0.2008324661810614,0.11904761904761904,0.7035040431266847,0.8039008961518187,0.8911834789515488,0.31771894093686354
VALE5(9),Naive Bayes,44.435716156061794,0.20759625390218522,0.07142857142857142,0.6981132075471698,0.7981022667369531,0.891977760127085,0.32230142566191444
VALE5(9),Naive Bayes,43.78109452736319,0.18834547346514047,0.11904761904761904,0.7035040431266847,0.8081180811808119,0.8888006354249405,0.3060081466395112
VALE5(9),Naive Bayes,44.409531290913854,0.20343392299687826,0.11904761904761904,0.7008086253369272,0.8060094886663153,0.8903891977760127,0.31720977596741345
VALE5(9),Naive Bayes,44.540455616653574,0.20395421436004163,0.11904761904761904,0.7029649595687332,0.804955192409067,0.8888006354249405,0.32382892057026474
VALE5(9),Naive Bayes,44.12149777428646,0.20863683662851196,0.11904761904761904,0.6894878706199461,0.7870321560358461,0.8938310828700027,0.32331975560081466
VALE5(9),Naive Bayes,44.61901021209741,0.20031217481789804,0.07142857142857142,0.7094339622641509,0.8065366367949394,0.8922425205189304,0.31720977596741345
VALE5(9),Naive Bayes,43.702539931919354,0.1919875130072841,0.09523809523809523,0.6986522911051213,0.8023194517659462,0.8895949166004765,0.3085539714867617
VALE5(9),Naive Bayes,44.35716156061796,0.1935483870967742,0.14285714285714285,0.7094339622641509,0.8154981549815498,0.8861530315064866,0.315173116089613
VALE5(9),Naive Bayes,44.435716156061794,0.18678459937565037,0.11904761904761904,0.7185983827493262,0.8249868212967844,0.8890653958167858,0.3019348268839104
VALE5(9),Naive Bayes,43.88583398795496,0.19250780437044746,0.09523809523809523,0.7018867924528301,0.8033737480231945,0.8890653958167858,0.3121181262729124
VALE5(9),Naive Bayes,44.27860696517413,0.20395421436004163,0.11904761904761904,0.6975741239892184,0.8012651555086979,0.8885358750330951,0.3228105906313646
VALE5(9),Naive Bayes,43.938203718250854,0.204474505723205,0.09523809523809523,0.690566037735849,0.7944122298365841,0.891977760127085,0.31619144602851323
VALE5(9),Naive Bayes,43.25739722440429,0.1914672216441207,0.11904761904761904,0.6894878706199461,0.7891407485503427,0.891977760127085,0.3080448065173116
VALE5(9),Naive Bayes,44.61901021209741,0.2081165452653486,0.047619047619047616,0.7018867924528301,0.8039008961518187,0.8948901244373841,0.31466395112016293
VALE5(10),J48 Unpruned,50.235725510738604,0.5309734513274337,0.0,0.4840970350404313,0.48866631523458093,0.9952330508474576,0.5354049923586347
VALE5(10),J48 Unpruned,49.397590361445786,0.5190005205622071,0.0,0.47924528301886793,0.4844491302055878,0.9965572033898306,0.5206316861946001
VALE5(10),J48 Unpruned,49.135673127291774,0.5190005205622071,0.0,0.4738544474393531,0.47917764891934633,0.9960275423728814,0.521650534895568
VALE5(10),J48 Unpruned,49.921424829753796,0.5132743362831859,0.0,0.49595687331536387,0.5002635740643121,0.994968220338983,0.5185939887926643
VALE5(10),J48 Unpruned,49.9738082765846,0.5195210827693909,0.0,0.49056603773584906,0.49235635213494994,0.9947033898305084,0.5277636271013755
VALE5(10),J48 Unpruned,50.31430068098481,0.5309734513274337,0.0,0.4857142857142857,0.4897206114918292,0.9957627118644068,0.5348955680081507
VALE5(10),J48 Unpruned,49.84284965950759,0.5340968245705362,0.0,0.47277628032345015,0.47706905640484976,0.9957627118644068,0.5379521141110545
VALE5(10),J48 Unpruned,50.75955997904662,0.5294117647058824,0.0,0.4964959568733154,0.49868212967843967,0.9954978813559322,0.5354049923586347
VALE5(10),J48 Unpruned,50.78575170246202,0.5226444560124935,0.0,0.5040431266846361,0.5050079072219293,0.9973516949152542,0.5262353540499236
VALE5(10),J48 Unpruned,50.73336825563122,0.5252472670484123,0.0,0.5002695417789758,0.5013178703215604,0.9970868644067796,0.5292919001528273
VALE5(10),J48 Unpruned,48.87375589313777,0.521603331598126,0.0,0.46576819407008085,0.46968898260411174,0.9957627118644068,0.5262353540499236
VALE5(10),J48 Unpruned,49.29282346778418,0.521603331598126,0.0,0.4743935309973046,0.4786505007907222,0.9954978813559322,0.5262353540499236
VALE5(10),J48 Unpruned,49.7904662126768,0.5205622071837585,0.0,0.4857142857142857,0.48919346336320507,0.998146186440678,0.5206316861946001
VALE5(10),J48 Unpruned,50.39287585123101,0.5268089536699636,0.0,0.49164420485175203,0.49024775962045336,0.996822033898305,0.5338767193071828
VALE5(10),J48 Unpruned,48.87375589313777,0.5049453409682457,0.0,0.4830188679245283,0.48655772272008435,0.9957627118644068,0.5099337748344371
VALE5(10),J48 Unpruned,50.288108957569406,0.5252472670484123,0.0,0.4911051212938005,0.49710068529256723,0.9944385593220338,0.5298013245033113
VALE5(10),J48 Unpruned,50.288108957569406,0.521603331598126,0.0,0.4948787061994609,0.49710068529256723,0.996822033898305,0.5252165053489557
VALE5(10),J48 Unpruned,49.58093242535359,0.5242061426340447,0.0,0.4776280323450135,0.4823405376910912,0.996292372881356,0.5267447784004076
VALE5(10),J48 Unpruned,50.078575170246204,0.523685580426861,0.0,0.4884097035040431,0.48919346336320507,0.9952330508474576,0.5318390219052471
VALE5(10),J48 Unpruned,50.2095337873232,0.5299323269130661,0.0,0.48463611859838274,0.4881391671059568,0.996822033898305,0.5323484462557311
VALE5(10),J48 Unpruned,49.47616553169198,0.5257678292555961,0.0,0.4738544474393531,0.4775962045334739,0.9954978813559322,0.5308201732042792
